=================== STAGE A / arm routes / repeat 500 ===================
[nav-stress stress-A-routes-20260819105653] subject dist 2cce7616f7f96a0d  tests cf44d1061ebb87fa
  ✓   671 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.0s)
  ✓   674 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.2s)
  ✓   675 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (2.2s)
  ✓   672 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.3s)
  ✓   676 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.3s)
  ✓   677 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.3s)
  ✓   678 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.3s)
  ✓   680 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (938ms)
  ✓   679 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.3s)
  ✓   684 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (1.8s)
  ✓   685 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.8s)
  ✓   682 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.0s)
  ✓   683 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.1s)
  ✓   681 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.6s)
  ✓   687 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.2s)
  ✓   688 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.2s)
  ✓   686 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.4s)
  ✓   689 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.2s)
  ✓   690 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (908ms)
  ✓   695 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (2.0s)
  ✓   692 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (2.1s)
  ✓   693 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.1s)
  ✓   694 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.3s)
  ✓   691 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.5s)
  ✓   697 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.1s)
  ✓   696 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.2s)
  ✓   698 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.1s)
  ✓   699 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.0s)
  ✓   700 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (886ms)
  ✓   703 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (1.9s)
  ✓   701 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (1.9s)
  ✓   704 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.1s)
  ✓   705 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.7s)
  ✓   702 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.4s)
  ✓   707 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.1s)
  ✓   706 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.2s)
  ✓   709 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.0s)
  ✓   708 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.2s)
  ✓   710 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (921ms)
  ✓   715 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (2.0s)
  ✓   713 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (2.1s)
  ✓   714 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.2s)
  ✓   711 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.2s)
  ✓   712 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.6s)
  ✓   716 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.2s)
  ✓   717 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.2s)
  ✓   718 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.1s)
  ✓   719 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.1s)
  ✓   720 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (897ms)
  ✓   725 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.7s)
  ✓   724 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (2.0s)
  ✓   722 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.2s)
  ✓   723 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.3s)
  ✓   721 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.5s)
  ✓   727 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.1s)
  ✓   726 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.2s)
  ✓   728 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.2s)
  ✓   729 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.1s)
  ✓   730 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (924ms)
  ✓   733 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (1.8s)
  ✓   734 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.9s)
  ✓   732 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.1s)
  ✓   735 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.1s)
  ✓   731 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.3s)
  ✓   736 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.2s)
  ✓   737 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.1s)
  ✓   738 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.0s)
  ✓   739 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.0s)
  ✓   740 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (896ms)
  ✓   744 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (2.0s)
  ✓   742 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (2.1s)
  ✓   743 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (2.1s)
  ✓   745 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (2.3s)
  ✓   741 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (2.5s)
  ✓   747 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.2s)
  ✓   748 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.2s)
  ✓   746 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.3s)
  ✓   750 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (941ms)
  ✓   749 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.2s)

[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--kkv.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--branding.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--nagyvallalat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--rolunk.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--index.html-responds-and-has-a-title-and-description

  ✘   753 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (1.4s)
  ✘   754 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (1.4s)
  ✘   751 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (1.4s)
  ✘   755 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.4s)
  ✘   752 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (1.4s)

[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--hirdeteskezeles.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--ugyfelszolgalat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--arajanlat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--blog.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--impact-program.html-responds-and-has-a-title-and-description

  ✘   756 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.3s)
  ✘   759 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.3s)
  ✘   758 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (1.3s)
  ✘   760 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.4s)
  ✘   757 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.3s)

[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--index.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--rolunk.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--kkv.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--nagyvallalat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--branding.html-responds-and-has-a-title-and-description

  ✘   761 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (1.2s)
  ✘   764 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (1.3s)
  ✘   765 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.3s)
  ✘   763 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (1.3s)
  ✘   762 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (1.3s)

[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--arajanlat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--ugyfelszolgalat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--hirdeteskezeles.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--blog.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--impact-program.html-responds-and-has-a-title-and-description

  ✘   768 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (1.4s)
  ✘   766 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.4s)
  ✘   767 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.4s)
  ✘   770 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.5s)
  ✘   769 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.4s)

[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--rolunk.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--nagyvallalat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--kkv.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--index.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--branding.html-responds-and-has-a-title-and-description

  ✘   775 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /branding.html responds and has a title and description (1.3s)
  ✘   772 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /nagyvallalat.html responds and has a title and description (1.3s)
  ✘   774 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /rolunk.html responds and has a title and description (1.3s)
  ✘   771 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /index.html responds and has a title and description (1.3s)
  ✘   773 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /kkv.html responds and has a title and description (1.3s)

[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--hirdeteskezeles.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--impact-program.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--ugyfelszolgalat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--arajanlat.html-responds-and-has-a-title-and-description


[nav-boundary] lastConfirmedState=REQUEST_STARTED  bundle=/Users/arturlukacs/stratos-hermetic/subject/_build/reports/final-navigation-boundary/failures/stress-A-routes-20260819105653/mobile-390--blog.html-responds-and-has-a-title-and-description

  ✘   776 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /hirdeteskezeles.html responds and has a title and description (1.3s)
  ✘   777 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /impact-program.html responds and has a title and description (1.2s)
  ✘   778 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /ugyfelszolgalat.html responds and has a title and description (1.2s)
  ✘   780 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /blog.html responds and has a title and description (1.3s)
  ✘   779 [mobile-390] › tests/public-site.spec.ts:264:5 › structure and content › /arajanlat.html responds and has a title and description (1.3s)
